Origem,Destino,Peso
JAMESDEBELLO,JONATHANTUCKER,2
JAMESDEBELLO,EMMANUELLECHRIQUI,2
JAMESDEBELLO,JAIMEPRESSLY,2
JAMESDEBELLO,LARISAOLEYNIK,2
JAMESDEBELLO,MARISSARIBISI,2
JAMESDEBELLO,KATHERINEHEIGL,2
MARISSARIBISI,JONATHANTUCKER,2
MARISSARIBISI,EMMANUELLECHRIQUI,2
MARISSARIBISI,JAMESDEBELLO,2
MARISSARIBISI,KATHERINEHEIGL,2
MARISSARIBISI,LARISAOLEYNIK,2
MARISSARIBISI,JAIMEPRESSLY,2
KATHERINEHEIGL,JONATHANTUCKER,2
KATHERINEHEIGL,EMMANUELLECHRIQUI,2
KATHERINEHEIGL,JAMESDEBELLO,2
KATHERINEHEIGL,JAIMEPRESSLY,2
KATHERINEHEIGL,LARISAOLEYNIK,2
KATHERINEHEIGL,MARISSARIBISI,2
GLENNPLUMMER,DWAYNEADWAY,2
GLENNPLUMMER,LARRYB.SCOTT,2
GLENNPLUMMER,MCEIHT,2
GLENNPLUMMER,KENOK.DEARY,2
GLENNPLUMMER,WAYNECOLLINS,2
GLENNPLUMMER,SKICARR,2
GLENNPLUMMER,NIGELTHATCH,2
GLENNPLUMMER,SYDNEYBIGDAWGCOLSTON,2
GLENNPLUMMER,CARLOSCARRASCO,2
GLENNPLUMMER,MANERICHANDREW,2
DWAYNEADWAY,GLENNPLUMMER,2
DWAYNEADWAY,LARRYB.SCOTT,2
DWAYNEADWAY,MCEIHT,2
DWAYNEADWAY,KENOK.DEARY,2
DWAYNEADWAY,WAYNECOLLINS,2
DWAYNEADWAY,SKICARR,2
DWAYNEADWAY,NIGELTHATCH,2
DWAYNEADWAY,SYDNEYBIGDAWGCOLSTON,2
DWAYNEADWAY,CARLOSCARRASCO,2
DWAYNEADWAY,MANERICHANDREW,2
LARRYB.SCOTT,GLENNPLUMMER,2
LARRYB.SCOTT,DWAYNEADWAY,2
LARRYB.SCOTT,MANERICHANDREW,2
LARRYB.SCOTT,SKICARR,2
LARRYB.SCOTT,CARLOSCARRASCO,2
LARRYB.SCOTT,WAYNECOLLINS,2
LARRYB.SCOTT,SYDNEYBIGDAWGCOLSTON,2
LARRYB.SCOTT,KENOK.DEARY,2
LARRYB.SCOTT,MCEIHT,2
LARRYB.SCOTT,NIGELTHATCH,2
MCEIHT,GLENNPLUMMER,2
MCEIHT,DWAYNEADWAY,2
MCEIHT,MANERICHANDREW,2
MCEIHT,SKICARR,2
MCEIHT,CARLOSCARRASCO,2
MCEIHT,WAYNECOLLINS,2
MCEIHT,SYDNEYBIGDAWGCOLSTON,2
MCEIHT,KENOK.DEARY,2
MCEIHT,LARRYB.SCOTT,2
MCEIHT,NIGELTHATCH,2
KENOK.DEARY,GLENNPLUMMER,2
KENOK.DEARY,DWAYNEADWAY,2
KENOK.DEARY,MANERICHANDREW,2
KENOK.DEARY,SKICARR,2
KENOK.DEARY,CARLOSCARRASCO,2
KENOK.DEARY,WAYNECOLLINS,2
KENOK.DEARY,SYDNEYBIGDAWGCOLSTON,2
KENOK.DEARY,LARRYB.SCOTT,2
KENOK.DEARY,MCEIHT,2
KENOK.DEARY,NIGELTHATCH,2
WAYNECOLLINS,GLENNPLUMMER,2
WAYNECOLLINS,DWAYNEADWAY,2
WAYNECOLLINS,MANERICHANDREW,2
WAYNECOLLINS,SKICARR,2
WAYNECOLLINS,CARLOSCARRASCO,2
WAYNECOLLINS,LARRYB.SCOTT,2
WAYNECOLLINS,MCEIHT,2
WAYNECOLLINS,KENOK.DEARY,2
WAYNECOLLINS,NIGELTHATCH,2
WAYNECOLLINS,SYDNEYBIGDAWGCOLSTON,2
SKICARR,GLENNPLUMMER,2
SKICARR,DWAYNEADWAY,2
SKICARR,MANERICHANDREW,2
SKICARR,LARRYB.SCOTT,2
SKICARR,MCEIHT,2
SKICARR,KENOK.DEARY,2
SKICARR,WAYNECOLLINS,2
SKICARR,NIGELTHATCH,2
SKICARR,SYDNEYBIGDAWGCOLSTON,2
SKICARR,CARLOSCARRASCO,2
NIGELTHATCH,GLENNPLUMMER,2
NIGELTHATCH,DWAYNEADWAY,2
NIGELTHATCH,MANERICHANDREW,2
NIGELTHATCH,SKICARR,2
NIGELTHATCH,CARLOSCARRASCO,2
NIGELTHATCH,WAYNECOLLINS,2
NIGELTHATCH,SYDNEYBIGDAWGCOLSTON,2
NIGELTHATCH,KENOK.DEARY,2
NIGELTHATCH,MCEIHT,2
NIGELTHATCH,LARRYB.SCOTT,2
SYDNEYBIGDAWGCOLSTON,GLENNPLUMMER,2
SYDNEYBIGDAWGCOLSTON,DWAYNEADWAY,2
SYDNEYBIGDAWGCOLSTON,MANERICHANDREW,2
SYDNEYBIGDAWGCOLSTON,SKICARR,2
SYDNEYBIGDAWGCOLSTON,CARLOSCARRASCO,2
SYDNEYBIGDAWGCOLSTON,WAYNECOLLINS,2
SYDNEYBIGDAWGCOLSTON,LARRYB.SCOTT,2
SYDNEYBIGDAWGCOLSTON,MCEIHT,2
SYDNEYBIGDAWGCOLSTON,KENOK.DEARY,2
SYDNEYBIGDAWGCOLSTON,NIGELTHATCH,2
CARLOSCARRASCO,GLENNPLUMMER,2
CARLOSCARRASCO,DWAYNEADWAY,2
CARLOSCARRASCO,MANERICHANDREW,2
CARLOSCARRASCO,SKICARR,2
CARLOSCARRASCO,LARRYB.SCOTT,2
CARLOSCARRASCO,MCEIHT,2
CARLOSCARRASCO,KENOK.DEARY,2
CARLOSCARRASCO,WAYNECOLLINS,2
CARLOSCARRASCO,NIGELTHATCH,2
CARLOSCARRASCO,SYDNEYBIGDAWGCOLSTON,2
MANERICHANDREW,GLENNPLUMMER,2
MANERICHANDREW,DWAYNEADWAY,2
MANERICHANDREW,LARRYB.SCOTT,2
MANERICHANDREW,MCEIHT,2
MANERICHANDREW,KENOK.DEARY,2
MANERICHANDREW,WAYNECOLLINS,2
MANERICHANDREW,SKICARR,2
MANERICHANDREW,NIGELTHATCH,2
MANERICHANDREW,SYDNEYBIGDAWGCOLSTON,2
MANERICHANDREW,CARLOSCARRASCO,2
DANIROVIRA,DAVIDVERDAGUER,2
DANIROVIRA,CLARASEGURA,2
DANIROVIRA,BRUNOBERGONZINI,2
DANIROVIRA,MANUELACOUTO,2
DANIROVIRA,RICARDOPEREIRA,2
DANIROVIRA,KARRAELEJALDE,2
DANIROVIRA,ALBARIBAS,2
DANIROVIRA,ALEXANDRAJIMÉNEZ,2
DANIROVIRA,MARCBALAGUER,2
DAVIDVERDAGUER,DANIROVIRA,2
DAVIDVERDAGUER,KARRAELEJALDE,2
DAVIDVERDAGUER,ALEXANDRAJIMÉNEZ,2
DAVIDVERDAGUER,CLARASEGURA,2
DAVIDVERDAGUER,BRUNOBERGONZINI,2
DAVIDVERDAGUER,MANUELACOUTO,2
DAVIDVERDAGUER,RICARDOPEREIRA,2
DAVIDVERDAGUER,ALBARIBAS,2
DAVIDVERDAGUER,MARCBALAGUER,2
CLARASEGURA,DANIROVIRA,2
CLARASEGURA,KARRAELEJALDE,2
CLARASEGURA,ALEXANDRAJIMÉNEZ,2
CLARASEGURA,DAVIDVERDAGUER,2
CLARASEGURA,BRUNOBERGONZINI,2
CLARASEGURA,MANUELACOUTO,2
CLARASEGURA,RICARDOPEREIRA,2
CLARASEGURA,ALBARIBAS,2
CLARASEGURA,MARCBALAGUER,2
BRUNOBERGONZINI,DANIROVIRA,2
BRUNOBERGONZINI,KARRAELEJALDE,2
BRUNOBERGONZINI,ALEXANDRAJIMÉNEZ,2
BRUNOBERGONZINI,DAVIDVERDAGUER,2
BRUNOBERGONZINI,CLARASEGURA,2
BRUNOBERGONZINI,ALBARIBAS,2
BRUNOBERGONZINI,MANUELACOUTO,2
BRUNOBERGONZINI,RICARDOPEREIRA,2
BRUNOBERGONZINI,MARCBALAGUER,2
MANUELACOUTO,DANIROVIRA,2
MANUELACOUTO,KARRAELEJALDE,2
MANUELACOUTO,ALEXANDRAJIMÉNEZ,2
MANUELACOUTO,DAVIDVERDAGUER,2
MANUELACOUTO,CLARASEGURA,2
MANUELACOUTO,ALBARIBAS,2
MANUELACOUTO,BRUNOBERGONZINI,2
MANUELACOUTO,RICARDOPEREIRA,2
MANUELACOUTO,MARCBALAGUER,2
RICARDOPEREIRA,DANIROVIRA,2
RICARDOPEREIRA,KARRAELEJALDE,2
RICARDOPEREIRA,ALEXANDRAJIMÉNEZ,2
RICARDOPEREIRA,DAVIDVERDAGUER,2
RICARDOPEREIRA,CLARASEGURA,2
RICARDOPEREIRA,ALBARIBAS,2
RICARDOPEREIRA,BRUNOBERGONZINI,2
RICARDOPEREIRA,MANUELACOUTO,2
RICARDOPEREIRA,MARCBALAGUER,2
KARRAELEJALDE,DANIROVIRA,2
KARRAELEJALDE,DAVIDVERDAGUER,2
KARRAELEJALDE,CLARASEGURA,2
KARRAELEJALDE,BRUNOBERGONZINI,2
KARRAELEJALDE,MANUELACOUTO,2
KARRAELEJALDE,RICARDOPEREIRA,2
KARRAELEJALDE,ALBARIBAS,2
KARRAELEJALDE,ALEXANDRAJIMÉNEZ,2
KARRAELEJALDE,MARCBALAGUER,2
ALBARIBAS,DANIROVIRA,2
ALBARIBAS,KARRAELEJALDE,2
ALBARIBAS,ALEXANDRAJIMÉNEZ,2
ALBARIBAS,DAVIDVERDAGUER,2
ALBARIBAS,CLARASEGURA,2
ALBARIBAS,BRUNOBERGONZINI,2
ALBARIBAS,MANUELACOUTO,2
ALBARIBAS,RICARDOPEREIRA,2
ALBARIBAS,MARCBALAGUER,2
ALEXANDRAJIMÉNEZ,DANIROVIRA,2
ALEXANDRAJIMÉNEZ,KARRAELEJALDE,2
ALEXANDRAJIMÉNEZ,DAVIDVERDAGUER,2
ALEXANDRAJIMÉNEZ,CLARASEGURA,2
ALEXANDRAJIMÉNEZ,BRUNOBERGONZINI,2
ALEXANDRAJIMÉNEZ,MANUELACOUTO,2
ALEXANDRAJIMÉNEZ,RICARDOPEREIRA,2
ALEXANDRAJIMÉNEZ,ALBARIBAS,2
ALEXANDRAJIMÉNEZ,MARCBALAGUER,2
MARCBALAGUER,DANIROVIRA,2
MARCBALAGUER,KARRAELEJALDE,2
MARCBALAGUER,ALEXANDRAJIMÉNEZ,2
MARCBALAGUER,DAVIDVERDAGUER,2
MARCBALAGUER,CLARASEGURA,2
MARCBALAGUER,ALBARIBAS,2
MARCBALAGUER,BRUNOBERGONZINI,2
MARCBALAGUER,RICARDOPEREIRA,2
MARCBALAGUER,MANUELACOUTO,2
IDRISELBA,KIERSTONWAREING,2
IDRISELBA,GEMMAARTERTON,2
IDRISELBA,KENSTOTT,2
IDRISELBA,FRANZDRAMEH,2
IDRISELBA,TOMCULLEN,2
IDRISELBA,CHARLIECREED-MILES,2
KIERSTONWAREING,IDRISELBA,2
KIERSTONWAREING,GEMMAARTERTON,2
KIERSTONWAREING,CHARLIECREED-MILES,2
KIERSTONWAREING,FRANZDRAMEH,2
KIERSTONWAREING,KENSTOTT,2
KIERSTONWAREING,TOMCULLEN,2
GEMMAARTERTON,IDRISELBA,2
GEMMAARTERTON,KIERSTONWAREING,2
GEMMAARTERTON,KENSTOTT,2
GEMMAARTERTON,FRANZDRAMEH,2
GEMMAARTERTON,TOMCULLEN,2
GEMMAARTERTON,CHARLIECREED-MILES,2
KENSTOTT,IDRISELBA,2
KENSTOTT,GEMMAARTERTON,2
KENSTOTT,CHARLIECREED-MILES,2
KENSTOTT,FRANZDRAMEH,2
KENSTOTT,KIERSTONWAREING,2
KENSTOTT,TOMCULLEN,2
FRANZDRAMEH,IDRISELBA,2
FRANZDRAMEH,GEMMAARTERTON,2
FRANZDRAMEH,CHARLIECREED-MILES,2
FRANZDRAMEH,KIERSTONWAREING,2
FRANZDRAMEH,KENSTOTT,2
FRANZDRAMEH,TOMCULLEN,2
TOMCULLEN,IDRISELBA,2
TOMCULLEN,GEMMAARTERTON,2
TOMCULLEN,CHARLIECREED-MILES,2
TOMCULLEN,FRANZDRAMEH,2
TOMCULLEN,KIERSTONWAREING,2
TOMCULLEN,KENSTOTT,2
CHARLIECREED-MILES,IDRISELBA,2
CHARLIECREED-MILES,GEMMAARTERTON,2
CHARLIECREED-MILES,KIERSTONWAREING,2
CHARLIECREED-MILES,KENSTOTT,2
CHARLIECREED-MILES,FRANZDRAMEH,2
CHARLIECREED-MILES,TOMCULLEN,2
